Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-04-23,97.73,98.035,96.5287,97.3009,315906.75746885
2014-04-24,97.4344,98.1685,95.9471,97.4725,713091.51458822
2014-04-25,97.4725,97.4725,94.7459,94.7459,538771.98072594
2014-04-28,95.2607,95.9758,94.8403,95.1654,376528.55684168
2014-04-29,95.4229,96.2808,94.5381,95.4705,530113.22211667
2014-04-30,95.909,96.3285,93.4235,93.4235,919787.77794685
2014-05-02,94.2731,95.0891,93.4608,94.4904,358804.06223485
2014-05-05,94.3112,95.0129,93.845,94.6515,225759.16813935
2014-05-06,95.2607,95.2607,93.9384,94.6134,376115.28598862
2014-05-07,94.1882,95.0605,93.9862,94.5753,726634.00185706
2014-05-08,94.7459,95.6802,94.7459,95.1654,565286.34779137
2014-05-09,95.499,95.9758,93.9862,94.4437,235049.37104695
2014-05-12,95.3847,99.7891,95.3847,99.694,1698291.4675068
2014-05-13,99.694,100.971,98.588,99.694,1548724.130575
2014-05-14,99.4366,100.295,98.7116,100.295,1158440.1575732
2014-05-15,96.5287,99.5703,96.5287,99.0941,1256307.7303508
2014-05-16,98.588,99.0941,96.5287,97.2342,816398.73874655
2014-05-19,97.5583,98.9316,97.4344,98.5025,451767.9770478
2014-05-20,98.8354,99.398,97.8158,99.398,867647.471259
2014-05-21,98.6733,99.398,97.6061,98.2923,604748.46970511
2014-05-22,99.6079,99.8267,98.4642,99.6079,1469321.5834252
2014-05-23,99.8554,100.933,99.4366,99.694,1031521.9514288
2014-05-26,100.39,101.324,100.295,100.714,621935.92198513
2014-05-27,100.638,100.638,99.8267,99.8554,771242.08012902
2014-05-28,100.256,100.39,98.8835,99.0941,1012041.5801519
2014-05-29,99.0941,100.714,98.1971,100.295,1738066.1648373
2014-05-30,99.9039,100.209,98.9316,98.9316,1180114.8502324
2014-06-02,99.6079,100.39,98.7883,100.075,696115.94228872
2014-06-03,100.809,103.831,100.762,103.23,2650287.100312
2014-06-04,102.859,103.621,101.657,103.621,1033039.7253486
2014-06-05,103.745,104.986,103.23,103.708,1229006.6801894
2014-06-06,103.66,103.965,101.057,101.057,1019855.9655715
2014-06-09,101.791,102.717,101.238,101.238,591524.85131783
2014-06-10,102.01,102.812,100.896,101.562,994521.62314998
2014-06-11,102.469,102.935,101.706,102.173,1496549.2098309
2014-06-12,102.344,102.43,101.105,101.353,653324.57751297
2014-06-13,101.562,102.297,101.496,101.915,402119.88240788
2014-06-16,101.496,103.03,100.971,102.516,549283.11579844
2014-06-17,103.193,104.69,103.117,104.137,659357.91240341
2014-06-18,104.776,107.206,104.604,107.206,1394418.8635841
2014-06-20,107.12,108.312,106.691,107.464,1343495.293418
2014-06-23,107.292,108.752,106.901,107.206,945393.78826417
2014-06-24,107.12,107.674,106.272,106.539,820001.74732593
2014-06-25,106.605,106.691,104.47,104.986,814931.31254493
2014-06-26,105.834,106.568,104.518,106.187,834028.83138187
2014-06-27,105.681,107.464,105.538,106.101,412901.63646538
2014-06-30,106.654,106.987,105.757,106.233,697137.58140264
2014-07-01,106.691,107.159,105.071,105.071,783058.06022998
2014-07-02,105.252,107.806,105.252,107.559,1264594.125628
2014-07-03,107.969,108.665,107.597,108.407,1508090.3753037
2014-07-04,109.294,111.563,109.294,111.24,1002307.6879782
2014-07-07,110.991,111.83,109.914,110.171,642787.21967061
2014-07-08,110.801,111.24,109.999,110.171,540056.89644931
2014-07-09,109.999,110.534,108.932,109.294,476266.33756604
2014-07-10,109.199,110.171,106.758,108.407,944496.9695348
2014-07-11,108.847,112.574,108.847,112.392,1143356.8203471
2014-07-14,112.392,114.528,112.173,112.754,541246.36129036
2014-07-15,112.526,113.461,111.601,112.85,489610.58069471
2014-07-16,113.289,114.347,112.574,114.347,1092489.8913639
2014-07-17,113.69,114.347,112.574,114.347,623509.288177
2014-07-18,113.546,114.004,112.441,112.803,692343.01016061
2014-07-21,112.85,114.31,112.059,114.31,518971.69165663
2014-07-22,114.232,115.424,113.785,114.71,821042.26683416
2014-07-23,114.624,115.071,113.785,114.842,674834.59117746
2014-07-24,115.424,115.424,114.528,114.71,571397.3020806
2014-07-25,114.747,116.312,114.71,116.312,947305.95264269
2014-07-28,116.13,117.731,115.424,115.424,798608.16275965
2014-07-29,115.511,116.978,115.196,115.463,571396.25316981
2014-07-30,115.463,115.558,113.461,113.785,992352.47562678
2014-07-31,113.736,114.976,113.641,114.052,663693.06071741
2014-08-01,114.624,115.243,112.059,115.243,893671.99698336
2014-08-04,115.511,117.551,115.167,116.931,856622.36989715
2014-08-05,117.427,118.533,116.407,117.111,876207.63225358
2014-08-06,116.312,116.615,114.796,116.407,953542.77622727
2014-08-07,116.845,116.845,114.052,115.338,840651.65413886
2014-08-08,114.347,114.662,113.07,113.546,804961.41544243
2014-08-11,115.338,115.863,114.004,115.863,503777.16988632
2014-08-12,116.273,116.845,114.089,114.347,533980.5562163
2014-08-13,114.891,115.768,114.089,115.558,654528.72710515
2014-08-14,115.558,117.502,115.558,116.569,931511.45389788
2014-08-18,117.389,120.354,116.931,119.467,1311112.2704569
2014-08-19,119.514,121.945,119.514,120.792,1510602.5166567
2014-08-20,120.659,121.288,118.886,121.288,715295.27616764
2014-08-21,120.84,121.155,119.333,120.173,582820.98954439
2014-08-22,120.486,121.021,119.562,120.124,551025.35662824
2014-08-25,120.124,120.792,119.514,119.562,218718.87888611
2014-08-26,120.401,122.088,120,122.088,593121.29354718
2014-08-27,121.898,123.995,121.555,122.623,850823.99102471
2014-08-28,122.432,122.432,117.464,117.694,1065828.6767872
2014-08-29,117.389,119.677,117.111,117.111,939832.4632313
2014-09-01,118.494,119.152,117.826,119.152,353369.65540812
2014-09-02,119.6,120.306,118.181,118.571,455177.98604098
2014-09-03,119.066,121.726,118.533,121.24,791532.2105394
2014-09-04,120.573,121.993,119.514,120.486,931332.09015201
2014-09-05,120.401,121.288,120.173,120.84,595491.83194293
2014-09-08,121.459,122.173,120.792,121.555,456717.78708743
2014-09-09,121.507,122.574,119.019,119.104,591050.74363868
2014-09-10,119.066,121.202,118.618,121.202,720963.59010156
2014-09-11,120.84,121.726,116.845,116.845,2436280.977626
2014-09-12,117.294,117.731,113.336,113.336,1764833.3194042
2014-09-15,111.516,116.178,111.24,116.007,921469.18195056
2014-09-16,116.007,118.446,114.842,118.227,891258.45324503
2014-09-17,119.104,120.401,119.104,120.306,688211.35054075
2014-09-18,119.953,119.953,116.845,118.312,1153479.8584256
2014-09-19,117.78,118.494,115.816,116.931,1388778.8702417
2014-09-22,115.291,115.291,111.963,111.963,1675195.5007209
2014-09-23,112.945,113.785,111.421,113.736,1309070.0411398
2014-09-24,114.442,114.891,112.392,113.508,620682.4735856
2014-09-25,113.641,113.641,110.353,110.801,890127.72740847
2014-09-26,110.581,113.736,109.104,113.641,1227814.068616
2014-09-29,113.213,113.213,110.677,111.191,1162289.6601893
2014-09-30,111.963,114.137,111.421,112.392,1159774.3721039
2014-10-01,112.392,112.708,108.493,108.493,819431.13985368
2014-10-02,108.579,110.801,107.521,108.531,944363.75786389
2014-10-03,110.534,110.801,108.971,108.971,567464.93551172
2014-10-06,109.829,111.601,109.829,110.534,594995.6971371
2014-10-07,111.077,111.916,109.294,109.294,998551.53842276
2014-10-08,108.579,109.562,108.407,108.407,792774.12092019
2014-10-09,110.171,112.85,110.171,112.669,1359190.1456373
2014-10-10,110.991,111.325,110.219,110.991,834310.98838561
2014-10-13,110.724,112.574,110.038,110.991,839324.78198371
2014-10-14,110.991,112.488,110.133,111.687,767395.72424529
2014-10-15,111.735,113.546,109.333,109.875,1148836.330338
2014-10-16,112.622,112.622,107.874,111.03,1805743.9871253
2014-10-17,110.944,112.441,109.467,112.441,2180751.6233148
2014-10-20,112.669,113.374,110.896,111.03,624802.59518672
2014-10-21,110.991,112.85,110.801,112.85,614729.90482635
2014-10-22,113.289,113.909,111.106,111.154,888418.0028133
2014-10-23,111.154,112.754,110.896,111.516,433169.73974908
2014-10-24,111.916,113.165,111.516,111.963,338158.3510651
2014-10-27,112.669,113.07,111.154,112.222,752278.82187378
2014-10-28,112.754,114.976,112.392,114.347,1025633.3662281
2014-10-29,114.624,116.13,114.395,116.044,897845.613035
2014-10-30,114.976,116.092,114.232,115.071,2137912.0086425
2014-10-31,116.044,116.749,114.576,115.424,1027330.5038937
2014-11-03,114.976,115.463,113.546,113.595,751833.03478609
2014-11-04,113.546,115.167,112.307,113.07,1265648.2809766
2014-11-05,112.669,112.708,110.353,110.629,2805989.5164813
2014-11-06,111.077,111.24,109.742,110.171,508290.63303541
2014-11-07,110.534,111.24,110.171,111.077,540650.57995904
2014-11-10,111.191,111.735,110.353,110.353,261091.72825482
2014-11-12,110.305,111.191,109.963,110.677,592537.0502346
2014-11-13,110.801,112.392,110.353,112.259,592005.25246175
2014-11-14,112.307,112.307,108.217,111.03,1186690.4720036
2014-11-17,110.171,111.191,110.171,110.629,459120.84171782
2014-11-18,110.581,111.868,110.449,111.563,510020.28693567
2014-11-19,111.563,111.916,109.294,109.294,654889.55241849
2014-11-20,109.562,110.038,108.579,109.37,769187.26388244
2014-11-21,109.467,113.461,109.467,113.07,1209958.4601598
2014-11-24,113.289,113.909,111.83,112.441,376926.09403283
2014-11-25,112.307,113.824,111.24,112.574,699608.81523467
2014-11-26,112.526,113.336,111.916,112.392,655426.59474532
2014-11-27,112.803,113.289,112.488,113.022,367585.54340708
2014-11-28,112.669,112.669,108.847,109.199,1066913.2505488
2014-12-01,108.361,108.361,105.022,105.557,2253145.3485352
2014-12-02,106.625,107.074,104.804,105.385,1162411.3338415
2014-12-03,105.863,106.358,105.022,105.022,579869.35456844
2014-12-04,105.739,106.405,104.327,104.327,804948.82851289
2014-12-05,104.927,105.509,103.821,104.232,463693.0438714
2014-12-08,104.852,104.852,101.21,101.868,960210.70214842
2014-12-09,101.477,102.983,100.58,101.066,2300230.954104
2014-12-10,101.744,102.363,99.2554,99.5227,1412919.552179
2014-12-11,99.0743,100.419,98.7981,100.323,977098.16594118
2014-12-12,99.9989,100.857,99.4267,99.5227,986439.76547773
2014-12-15,99.5604,101.429,98.588,98.588,767222.65396419
2014-12-16,98.1971,98.3209,94.0137,95.0795,1458580.7368887
2014-12-17,95.7851,96.891,94.4055,95.5086,1202453.5034246
2014-12-18,97.6442,98.1971,96.4905,98.1971,947131.83345079
2014-12-19,98.5407,99.9138,97.7776,99.4742,1402417.8573036
2014-12-22,100.094,100.534,98.0064,98.3209,434162.00936075
2014-12-23,97.9111,99.0743,97.7395,98.1971,578196.34185108
2014-12-29,98.1971,98.1971,95.0795,95.2512,479172.86937783
2014-12-30,95.5086,96.7193,94.0137,96.7193,431595.32464641
2015-01-02,96.8529,97.2151,96.4048,96.8051,327896.85676171
2015-01-05,96.5763,97.2627,94.4533,94.6229,506916.55989451
2015-01-07,95.0414,99.694,94.2263,99.1604,1022206.5746622
2015-01-08,99.598,101.295,99.598,101.258,752931.24438801
2015-01-09,101.295,101.295,98.1971,98.6361,595762.45092794
2015-01-12,99.0267,100.419,96.2332,96.8529,697868.67222646
2015-01-13,96.4048,99.1119,95.6517,96.4048,1526260.6569983
2015-01-14,92.4063,92.4063,88.589,89.6988,4167235.527276
2015-01-15,90.7646,92.9011,88.1075,90.8523,3355102.708731
2015-01-16,90.8523,92.0107,89.5653,91.6989,729927.58175205
2015-01-19,92.231,93.2042,91.433,92.231,749233.83383711
2015-01-20,92.2776,94.0939,91.7456,92.7181,746650.36655006
2015-01-21,93.1214,95.5086,92.4511,95.5086,1076418.4801693
2015-01-22,95.5086,98.9404,95.0414,97.7395,1609189.6422394
2015-01-23,97.7776,99.0267,95.1273,96.1951,866788.41331824
2015-01-26,93.2921,95.2036,92.5426,94.0137,1290703.6131267
2015-01-27,93.9203,94.8499,90.1869,91.2976,1357805.5833885
2015-01-28,91.7456,92.5893,90.1869,91.5616,739683.50105245
2015-01-29,91.5159,93.7325,90.8523,93.3864,799259.53636309
2015-01-30,92.9842,94.5476,92.8563,93.6104,1032979.9374333
2015-02-02,94.2731,95.6898,94.1787,95.2036,647453.8237957
2015-02-03,95.7851,99.4742,95.7851,99.4742,1293874.4704587
2015-02-04,99.3416,100.323,98.4926,99.4267,1008179.4906062
2015-02-05,98.6361,98.9885,96.3189,98.1018,703974.38196172
2015-02-06,98.4544,99.7891,98.1495,99.5227,956522.73179468
2015-02-09,98.6361,100.323,98.4073,100.323,676807.59238206
2015-02-10,100.228,101.115,99.1604,99.598,911129.01933758
2015-02-11,99.7891,101.258,99.7891,101.258,692545.44994396
2015-02-12,101.295,101.477,100.323,100.762,915155.78787797
2015-02-13,100.857,102.087,100.534,101.066,1156217.5155995
2015-02-16,101.744,104.356,101.429,104.232,1384854.8949591
2015-02-17,104.041,104.041,101.915,102.63,1266633.2082127
2015-02-18,103.516,104.585,103.24,103.917,1223581.7135599
2015-02-19,103.965,105.3,102.754,105.3,2509730.9560165
2015-02-20,104.852,105.204,104.232,104.67,585222.99526398
2015-02-23,104.852,105.509,103.965,104.537,568338.6782036
2015-02-24,104.089,106.883,103.117,106.883,1079029.219137
2015-02-25,106.625,107.387,105.385,105.958,657109.04765982
2015-02-26,106.187,109.562,106.187,109.017,1372842.7685396
2015-02-27,108.808,109.017,107.521,107.521,1120654.1951092
2015-03-02,107.521,108.932,107.292,107.998,736661.58905326
2015-03-03,107.15,107.196,104.852,105.204,928532.54724127
2015-03-04,105.071,105.7,104.137,104.327,738006.29269191
2015-03-05,104.356,106.978,104.012,106.625,806371.15155035
2015-03-06,106.5,106.758,104.28,105.739,1069043.5883726
2015-03-09,104.852,106.092,104.041,104.041,964453.54631251
2015-03-10,104.232,104.585,101.781,102.182,1125586.1736653
2015-03-11,102.182,103.821,101.429,101.477,796913.12291561
2015-03-12,102.087,103.821,102.087,103.603,1296449.5464594
2015-03-13,103.689,104.041,100.896,101.295,888764.14337551
2015-03-16,102.182,102.583,101.115,101.915,477612.09011549
2015-03-17,101.648,102.134,100.675,101.744,637074.85148332
2015-03-18,101.744,102.134,101.258,102.087,490982.55601402
2015-03-19,102.63,104.232,102.63,104.232,906279.90473423
2015-03-20,104.404,106.834,104.232,106.834,1939425.5700731
2015-03-23,106.978,108.217,106.31,108.217,534554.31042093
2015-03-24,107.34,108.217,106.578,108.132,498395.20859933
2015-03-25,107.779,107.826,106.233,106.673,442841.74618591
2015-03-26,106.978,108.531,104.451,105.156,756672.70919229
2015-03-27,105.3,107.074,104.623,106.625,551513.10014772
2015-03-30,106.978,108.312,106.978,108.312,451057.86443987
2015-03-31,108.217,108.407,105.814,106.625,622627.15419875
2015-04-01,106.187,106.883,105.509,105.863,525420.39522172
2015-04-02,105.995,106.625,105.909,106.138,215096.98991243
2015-04-07,107.15,107.15,105.776,105.909,690662.65506769
2015-04-08,106.454,107.874,105.739,105.814,654173.14634579
2015-04-09,105.863,106.272,104.451,105.022,588856.42225641
2015-04-10,105.7,106.31,104.49,105.995,601988.78540457
2015-04-13,105.995,106.138,104.585,105.462,488124.27409879
2015-04-14,104.804,104.804,103.24,104.232,608443.78243443
2015-04-15,104.232,105.909,103.736,104.927,671502.20158307
2015-04-16,105.3,107.111,105.3,107.111,1174322.7648247
2015-04-17,107.025,107.025,105.433,105.433,722017.74545011
2015-04-20,105.814,106.233,105.022,105.605,717060.59303492
2015-04-21,105.909,106.272,103.516,103.965,718037.12898467
2015-04-22,104.585,105.204,104.232,104.232,802787.02336526
2015-04-23,105.022,105.7,104.327,104.404,512691.86272947
2015-04-24,105.7,106.549,104.708,106.187,1504938.398366
2015-04-27,106.187,109.742,106.092,109.467,1705772.2992937
2015-04-28,109.294,111.601,108.847,111.516,1401565.0928276
2015-04-29,111.077,111.783,109.294,111.24,725895.56865768
2015-04-30,110.677,112.354,110.4,112.354,1265926.2423371
2015-05-04,112.574,115.863,112.574,115.511,1226077.0723402
2015-05-05,114.891,115.958,113.909,115.958,1184479.3680487
2015-05-06,115.511,116.711,114.347,114.747,897091.44617369
2015-05-07,114.347,114.347,113.117,113.546,670542.44820603
2015-05-08,113.957,115.682,113.785,115.424,757571.62574324
2015-05-11,113.736,114.281,112.945,112.945,458189.40893223
2015-05-12,112.85,113.508,110.801,113.289,1326774.6064416
2015-05-13,113.508,116.407,113.508,116.407,767031.75219957
2015-05-14,116.178,116.312,113.374,113.374,733341.78638841
2015-05-15,113.785,114.928,113.07,114.576,558271.23239721
2015-05-18,114.624,114.842,112.85,112.85,913175.4442978
2015-05-19,113.24,113.289,112.136,112.488,561489.29071499
2015-05-20,112.803,112.803,111.325,111.783,736573.48054652
2015-05-21,112.222,113.165,111.963,113.022,733255.77570326
2015-05-22,112.85,113.165,111.783,112.307,429242.61773416
2015-05-25,112.354,112.85,110.848,111.421,475049.60104433
2015-05-26,112.85,112.85,111.067,111.067,697599.10215226
2015-05-27,111.516,111.611,107.931,111.096,766763.23103616
2015-05-28,111.468,111.468,107.616,107.616,916266.58440944
2015-05-29,108.627,109.123,105.739,105.739,1482014.4529504
2015-06-01,105.909,108.98,105.909,108.722,878753.33875203
2015-06-02,108.77,108.818,105.547,106.004,839320.58634053
2015-06-03,106.196,108.027,105.776,106.834,515730.55730137
2015-06-05,106.282,106.282,103.488,103.85,785178.95785662
2015-06-08,103.85,104.127,100.59,101,821959.01486862
2015-06-09,101.648,102.698,99.989,101.42,1064543.7610638
2015-06-10,101.648,107.34,101.648,106.472,1440149.2764063
2015-06-11,106.377,106.834,104.718,104.718,1226051.8984811
2015-06-12,104.813,105.452,102.935,103.708,1023831.337483
2015-06-15,103.25,104.766,102.888,104.537,616737.52008718
2015-06-16,104.766,105.367,104.079,104.356,1001085.7069025
2015-06-17,104.632,104.995,102.793,102.793,851444.9462151
2015-06-18,103.536,104.079,102.202,103.164,702919.17770237
2015-06-19,103.079,103.345,101.143,101.191,1109879.7834272
2015-06-22,101.42,102.744,100.542,101.238,647060.48224773
2015-06-23,102.43,103.164,100.952,102.698,1286202.7369072
2015-06-24,103.164,103.345,101.191,101.878,816251.8912353
2015-06-25,101.42,102.202,100.952,101.878,1120535.6681894
2015-06-26,102.068,102.068,101.143,101.744,239723.31754761
2015-06-29,99.1218,100.323,97.7395,98.6262,640068.44289105
2015-06-30,98.6262,99.3594,96.4524,97.7871,785797.81522543
2015-07-01,98.2069,98.6262,96.3762,96.3762,984457.32407597
2015-07-02,96.6908,98.0254,96.4524,96.9196,762388.22411196
2015-07-03,97.2914,97.5583,95.9566,97.1103,542085.48992603
2015-07-06,95.2702,95.6325,93.62,95.2702,418923.43333707
2015-07-07,95.4037,95.5848,90.8637,90.901,1219178.3860442
2015-07-08,89.9457,91.6817,88.6805,91.3233,1663241.064395
2015-07-09,92.9754,94.3484,92.2405,94.1595,894905.51607779
2015-07-10,95.2702,96.1951,95.0033,95.0033,872759.86247179
2015-07-13,95.9186,96.0998,93.8926,94.0843,654201.46693724
2015-07-14,94.3016,94.3484,91.7819,92.6999,708423.86155234
2015-07-15,93.3387,94.1214,92.6084,93.7134,585538.71741315
2015-07-16,94.6706,95.9186,94.4437,95.9186,534695.9133782
2015-07-17,96.1474,96.3285,93.3387,93.5266,633498.0656738
2015-07-20,93.7134,93.7983,91.1402,91.1402,631601.63495719
2015-07-21,91.6437,92.2872,89.7903,90.8637,553767.20944528
2015-07-22,90.2861,90.2861,82.8783,82.8783,2182850.4938148
2015-07-23,83.521,85.0177,81.6866,81.6866,1606129.9694517
2015-07-24,80.7686,84.3475,77.5738,83.2464,2348755.6652829
2015-07-27,82.6038,92.9754,81.1356,89.9457,3716379.0537087
2015-07-28,89.8637,92.6999,88.1105,89.121,2102656.019015
2015-07-29,90.1945,90.3871,85.6593,85.688,1145566.8753913
2015-07-30,86.688,87.5508,84.8976,86.2743,1063972.1046808
2015-07-31,86.2743,87.5967,85.3762,87.1933,1319219.3019882
2015-08-03,86.2743,87.1019,86.0921,86.6785,528619.57314519
2015-08-04,86.2743,86.7243,84.1272,85.5582,646238.13618478
2015-08-05,85.6327,87.6519,84.6773,87.6519,808704.97806829
2015-08-06,87.1933,87.1933,82.3102,82.8783,906676.39301458
2015-08-07,83.2282,85.3571,82.6038,84.9443,540708.27005274
2015-08-10,85.7251,87.1933,84.623,86.9636,697457.49919499
2015-08-11,86.6423,88.8445,85.3571,86.5507,811243.34219118
2015-08-12,85.4954,85.4954,83.1081,84.8708,1195181.4048858
2015-08-13,85.3209,85.7251,83.6306,83.8889,709060.55040465
2015-08-14,87.1838,87.1838,83.3845,83.8889,636383.61926969
2015-08-17,83.9804,84.0634,82.6953,82.7782,450066.64373899
2015-08-18,82.6133,82.7782,78.7855,79.4824,1104079.3067332
2015-08-19,79.841,79.841,76.6653,77.0971,1447333.2664384
2015-08-20,77.3716,78.5196,76.1791,78.2908,1422986.9979854
2015-08-21,77.0228,77.5472,76.1523,76.9141,1191373.8587015
2015-08-24,73.4257,73.4257,63.5134,67.102,2582059.6487677
2015-08-25,66.0828,71.5905,65.8083,68.5072,1717974.2785671
2015-08-26,68.8362,69.2032,65.4498,65.4498,1411323.1099496
2015-08-27,67.3031,71.5905,67.3031,71.5618,2079095.3847471
2015-08-28,72.9671,73.2884,70.8744,72.9671,1378387.3109998
2015-08-31,72.9671,73.0129,70.1203,72.0767,847873.40495955
2015-09-01,71.0756,71.0756,68.7436,69.6894,633933.36365355
2015-09-02,70.617,72.3789,69.433,70.0384,1232462.8412576
2015-09-03,71.131,74.6088,71.131,73.8843,1313624.4118099
2015-09-04,73.3341,73.3341,70.3053,70.3053,888603.66002394
2015-09-07,71.5809,72.7002,70.8096,71.5905,843910.61997762
2015-09-08,71.8193,74.5268,71.7459,73.8376,1247291.2931606
2015-09-09,76.0866,77.4823,75.1703,76.5461,1449631.4299893
2015-09-10,76.445,78.4643,75.4822,78.4643,1374242.0155396
2015-09-11,78.4738,78.7035,77.3354,77.9047,636228.38047209
2015-09-14,76.6376,79.7589,75.445,77.5099,911625.15414341
2015-09-15,77.3259,78.6119,76.6376,78.6119,887393.21696699
2015-09-16,79.2527,80.5846,79.0697,80.5759,1101794.7790226
2015-09-17,80.7686,83.0538,80.5846,82.6038,1173025.2621718
2015-09-18,82.9251,82.9251,78.5291,79.6207,1517664.8330367
2015-09-21,79.7122,80.1717,78.1057,78.6119,670924.25173526
2015-09-22,78.7493,78.7493,74.3715,74.5268,1921144.1038343
2015-09-23,73.4257,75.6203,72.5267,73.4257,1157815.0067396
2015-09-24,73.8376,75.2619,73.2427,74.6832,942627.81049886
2015-09-25,75.2619,75.5917,74.2609,74.481,606470.78122982
2015-09-28,74.4352,74.4352,70.0384,70.1203,954057.79142741
2015-09-29,68.7436,71.9022,66.4508,71.5905,1477816.7119505
2015-09-30,72.9204,75.2524,72.5448,75.2152,1134189.3400025
2015-10-01,76.5461,77.693,73.7651,74.6375,1012799.9426564
2015-10-02,74.6745,75.1513,71.7001,72.2969,1088441.0956968
2015-10-05,73.8938,77.2802,73.6555,76.895,1247517.8578922
2015-10-06,76.4546,81.7781,75.1703,80.0335,1805354.8412205
2015-10-07,82.375,84.8061,81.6399,83.2464,3077775.9391976
2015-10-08,82.1452,84.5315,81.3005,83.521,1745684.4039383
2015-10-09,85.3571,87.689,85.3571,87.6519,2043568.7761347
2015-10-12,88.1476,89.0295,85.1932,85.5135,1255261.9662886
2015-10-13,85.0082,86.6051,83.989,86.5955,646447.9183437
2015-10-14,86.2743,86.688,84.2559,85.9539,857103.81995187
2015-10-15,86.688,87.6433,86.6423,87.4679,621116.72265456
2015-10-16,87.1933,88.019,85.8166,86.2286,944123.55729193
2015-10-19,84.623,87.0103,83.1548,83.7059,838050.35536829
2015-10-20,83.0804,85.2188,81.3473,84.623,766645.75302717
2015-10-21,85.3571,85.972,83.7059,84.0539,709965.76042037
2015-10-22,84.9729,87.854,84.4847,87.8359,936662.65481007
2015-10-23,87.9359,91.7819,87.9359,90.1297,2061779.9653502
2015-10-26,91.7734,91.7819,87.9264,88.1562,908101.86278441
2015-10-27,88.8445,89.0295,86.3667,86.3667,1092262.2777215
2015-10-28,85.3666,87.6433,84.2559,86.4773,713905.46936482
2015-10-29,86.2667,86.2667,82.4207,83.2654,1151732.3730418
2015-10-30,83.521,83.9804,81.6866,82.4751,1266495.8008986
2015-11-02,82.8336,85.0996,82.5123,85.0996,817666.87189719
2015-11-03,85.3571,85.6327,84.3199,84.7145,603668.0915867
2015-11-04,85.3571,88.0743,85.3571,86.0826,1155923.820577
2015-11-05,85.4038,85.6508,83.2654,83.2654,756799.62739843
2015-11-06,83.5868,83.8793,81.4292,82.1452,1199670.7430866
2015-11-09,82.1547,83.3102,81.8049,81.8049,519910.46681778
2015-11-10,81.8697,82.0709,78.5653,79.5292,850782.03459292
2015-11-12,78.9333,79.4643,74.5459,74.5459,1005441.8334324
2015-11-13,70.7639,73.4257,70.6904,70.9574,1479346.023889
2015-11-16,70.9479,71.3702,67.0925,67.0925,1815503.053158
2015-11-17,67.0925,72.5076,67.0925,71.7182,1438015.7918501
2015-11-18,72.3245,72.3245,67.6892,71.397,1295163.5818253
2015-11-19,72.0481,72.2149,69.6809,69.9383,901039.5464045
2015-11-20,70.9107,71.4798,70.0298,71.0118,1039761.1457203
2015-11-23,67.919,68.8277,65.8083,68.0572,1473466.8788854
2015-11-24,68.2022,69.5254,66.0828,67.4041,1589918.0042106
2015-11-25,68.5158,70.4883,66.5424,66.9094,1484369.2576843
2015-11-26,68.3776,69.2862,67.6616,68.7084,834415.87946507
2015-11-27,68.6808,68.6808,66.8446,67.5424,893959.39854107
2015-11-30,67.001,67.6244,66.019,66.3594,1590405.7477301
2015-12-01,67.4596,68.084,67.083,67.4041,634587.88398937
2015-12-02,67.6435,67.7712,62.4124,62.5497,2231425.5527118
2015-12-03,62.6421,63.421,61.6774,62.5955,1077281.7337532
2015-12-04,62.5955,62.8623,57.8219,61.0357,1922260.1449197
2015-12-07,61.4943,62.2741,57.1345,57.7685,1012612.1876241
2015-12-08,57.1431,58.2815,53.9675,54.2429,2092682.9751802
2015-12-09,54.3536,56.2078,52.1779,54.4822,2151428.2731415
2015-12-10,55.0696,56.1706,54.5184,55.0696,811397.53207798
2015-12-11,57.7122,58.1899,54.7015,55.9038,1300873.852191
2015-12-14,56.7942,56.7942,55.0505,55.4452,1056521.6913069
2015-12-15,55.5194,55.8951,54.9218,55.3441,1149263.2370314
2015-12-16,55.5739,56.9048,55.5462,55.9867,871875.63067196
2015-12-17,56.4462,56.7207,54.1514,54.2153,1807633.0754663
2015-12-18,54.61,55.8037,54.2886,55.4184,2011369.3125626
2015-12-21,55.3441,56.9972,55.161,56.4643,969078.19400581
2015-12-22,57.1249,57.9601,56.6482,57.042,913117.7542041
2015-12-23,57.8037,58.373,57.3633,57.6399,727606.34216364
2015-12-28,57.3815,57.9144,56.9048,57.3633,728886.01333303
2015-12-29,57.9601,60.1814,57.9325,59.6581,1016486.8640993
2015-12-30,60.09,60.09,58.2718,58.2718,549857.91891388
2016-01-04,55.0696,55.5739,54.426,54.6195,860728.85565794
2016-01-05,55.3908,56.0782,54.8855,55.2621,763803.20477385
2016-01-07,53.0503,53.6013,51.4067,51.7184,1513945.3953591
2016-01-08,52.5908,52.8482,49.7649,50.1139,1044468.6573664
2016-01-11,48.1394,49.6544,47.2767,48.6448,1134796.6593525
2016-01-12,48.6533,50.7002,48.1862,50.0386,938584.25938574
2016-01-13,50.9386,51.847,50.297,51.3056,874900.68940353
2016-01-14,51.3056,51.5258,50.297,51.4897,1399385.4561965
2016-01-15,50.7556,50.8747,48.5533,48.5533,1082849.3522509
2016-01-18,47.2672,49.3788,46.8094,48.8278,1183066.4852084
2016-01-19,50.3885,50.6554,49.6076,49.7554,987258.96480829
2016-01-20,48.8736,49.1949,47.6075,47.9927,1138998.5959956
